   1,    1, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_001\Image_001.png', cX=  37, cY= 225, Frame=   150
  67,   24, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_067\Image_024.png', cX=1648, cY=1016, Frame=  1065
  68,   11, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_068\Image_011.png', cX=1075, cY= 314, Frame=  1065
  69,    5, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_069\Image_005.png', cX= 420, cY=1105, Frame=  1065
  63,   66, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_063\Image_066.png', cX=3230, cY=1253, Frame=  1066
  64,   52, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_064\Image_052.png', cX=3239, cY= 785, Frame=  1066
  65,   41, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_065\Image_041.png', cX=2760, cY= 682, Frame=  1066
  66,   28, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_066\Image_028.png', cX=2287, cY=1743, Frame=  1066
  67,   25, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_067\Image_025.png', cX=1706, cY=1014, Frame=  1066
  68,   12, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_068\Image_012.png', cX=1135, cY= 313, Frame=  1066
  69,    6, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_069\Image_006.png', cX= 466, cY=1106, Frame=  1066
  63,   67, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_063\Image_067.png', cX=3268, cY=1254, Frame=  1067
  64,   53, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_064\Image_053.png', cX=3294, cY= 783, Frame=  1067
  65,   42, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_065\Image_042.png', cX=2816, cY= 682, Frame=  1067
  66,   29, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_066\Image_029.png', cX=2359, cY=1744, Frame=  1067
  67,   26, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_067\Image_026.png', cX=1763, cY=1014, Frame=  1067
  68,   13, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_068\Image_013.png', cX=1194, cY= 312, Frame=  1067
  69,    7, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_069\Image_007.png', cX= 511, cY=1103, Frame=  1067
  63,   68, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_063\Image_068.png', cX=3308, cY=1255, Frame=  1068
  64,   54, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_064\Image_054.png', cX=3349, cY= 782, Frame=  1068
  65,   43, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_065\Image_043.png', cX=2873, cY= 682, Frame=  1068
  66,   30, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_066\Image_030.png', cX=2431, cY=1745, Frame=  1068
  67,   27, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_067\Image_027.png', cX=1820, cY=1014, Frame=  1068
  68,   14, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_068\Image_014.png', cX=1254, cY= 311, Frame=  1068
  69,    8, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_069\Image_008.png', cX= 558, cY=1100, Frame=  1068
  63,   69, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_063\Image_069.png', cX=3348, cY=1256, Frame=  1069
  64,   55, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_064\Image_055.png', cX=3405, cY= 780, Frame=  1069
  65,   44, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_065\Image_044.png', cX=2930, cY= 680, Frame=  1069
  66,   31, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_066\Image_031.png', cX=2503, cY=1744, Frame=  1069
  67,   28, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_067\Image_028.png', cX=1878, cY=1013, Frame=  1069
  68,   15, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_068\Image_015.png', cX=1314, cY= 311, Frame=  1069
  69,    9, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_069\Image_009.png', cX= 605, cY=1101, Frame=  1069
  63,   70, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_063\Image_070.png', cX=3388, cY=1257, Frame=  1070
  64,   56, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_064\Image_056.png', cX=3459, cY= 777, Frame=  1070
  65,   45, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_065\Image_045.png', cX=2986, cY= 679, Frame=  1070
  66,   32, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_066\Image_032.png', cX=2573, cY=1744, Frame=  1070
  67,   29, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_067\Image_029.png', cX=1936, cY=1011, Frame=  1070
  68,   16, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_068\Image_016.png', cX=1374, cY= 310, Frame=  1070
  63,   71, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_063\Image_071.png', cX=3428, cY=1260, Frame=  1071
  64,   57, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_064\Image_057.png', cX=3514, cY= 773, Frame=  1071
  65,   46, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_065\Image_046.png', cX=3042, cY= 680, Frame=  1071
  66,   33, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_066\Image_033.png', cX=2644, cY=1743, Frame=  1071
  67,   30, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_067\Image_030.png', cX=1990, cY=1008, Frame=  1071
  68,   17, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_068\Image_017.png', cX=1433, cY= 310, Frame=  1071
  69,   10, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_069\Image_010.png', cX= 694, cY=1098, Frame=  1071
  63,   72, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_063\Image_072.png', cX=3468, cY=1264, Frame=  1072
  64,   58, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_064\Image_058.png', cX=3569, cY= 768, Frame=  1072
  65,   47, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_065\Image_047.png', cX=3098, cY= 677, Frame=  1072
  66,   34, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_066\Image_034.png', cX=2714, cY=1744, Frame=  1072
  67,   31, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_067\Image_031.png', cX=2049, cY=1009, Frame=  1072
  68,   18, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_068\Image_018.png', cX=1493, cY= 309, Frame=  1072
  69,   11, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_069\Image_011.png', cX= 739, cY=1099, Frame=  1072
  63,   73, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_063\Image_073.png', cX=3508, cY=1267, Frame=  1073
  64,   59, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_064\Image_059.png', cX=3625, cY= 765, Frame=  1073
  65,   48, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_065\Image_048.png', cX=3155, cY= 676, Frame=  1073
  66,   35, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_066\Image_035.png', cX=2784, cY=1744, Frame=  1073
  67,   32, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_067\Image_032.png', cX=2106, cY=1006, Frame=  1073
  68,   19, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_068\Image_019.png', cX=1551, cY= 309, Frame=  1073
  69,   12, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_069\Image_012.png', cX= 783, cY=1101, Frame=  1073
  63,   74, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_063\Image_074.png', cX=3548, cY=1272, Frame=  1074
  64,   60, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_064\Image_060.png', cX=3683, cY= 759, Frame=  1074
  65,   49, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_065\Image_049.png', cX=3210, cY= 675, Frame=  1074
  66,   36, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_066\Image_036.png', cX=2854, cY=1744, Frame=  1074
  67,   33, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_067\Image_033.png', cX=2161, cY=1009, Frame=  1074
  68,   20, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_068\Image_020.png', cX=1609, cY= 308, Frame=  1074
  69,   13, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_069\Image_013.png', cX= 827, cY=1102, Frame=  1074
  63,   75, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_063\Image_075.png', cX=3591, cY=1279, Frame=  1075
  64,   61, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_064\Image_061.png', cX=3742, cY= 754, Frame=  1075
  65,   50, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_065\Image_050.png', cX=3267, cY= 674, Frame=  1075
  66,   37, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_066\Image_037.png', cX=2925, cY=1744, Frame=  1075
  67,   34, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_067\Image_034.png', cX=2218, cY=1008, Frame=  1075
  68,   21, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_068\Image_021.png', cX=1667, cY= 308, Frame=  1075
  69,   14, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_069\Image_014.png', cX= 873, cY=1098, Frame=  1075
  63,   76, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_063\Image_076.png', cX=3635, cY=1284, Frame=  1076
  64,   62, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_064\Image_062.png', cX=3801, cY= 748, Frame=  1076
  65,   51, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_065\Image_051.png', cX=3322, cY= 673, Frame=  1076
  66,   38, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_066\Image_038.png', cX=2995, cY=1744, Frame=  1076
  67,   35, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_067\Image_035.png', cX=2273, cY=1006, Frame=  1076
  68,   22, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_068\Image_022.png', cX=1726, cY= 308, Frame=  1076
  69,   15, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_069\Image_015.png', cX= 915, cY=1097, Frame=  1076
  63,   77, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_063\Image_077.png', cX=3679, cY=1291, Frame=  1077
  64,   63, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_064\Image_063.png', cX=3863, cY= 746, Frame=  1077
  65,   52, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_065\Image_052.png', cX=3378, cY= 671, Frame=  1077
  66,   39, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_066\Image_039.png', cX=3065, cY=1745, Frame=  1077
  67,   36, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_067\Image_036.png', cX=2329, cY=1006, Frame=  1077
  68,   23, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_068\Image_023.png', cX=1785, cY= 308, Frame=  1077
  69,   16, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_069\Image_016.png', cX= 960, cY=1099, Frame=  1077
  63,   78, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_063\Image_078.png', cX=3728, cY=1297, Frame=  1078
  64,   64, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_064\Image_064.png', cX=3925, cY= 743, Frame=  1078
  65,   53, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_065\Image_053.png', cX=3434, cY= 669, Frame=  1078
  66,   40, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_066\Image_040.png', cX=3136, cY=1744, Frame=  1078
  67,   37, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_067\Image_037.png', cX=2386, cY=1006, Frame=  1078
  68,   24, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_068\Image_024.png', cX=1843, cY= 308, Frame=  1078
  69,   17, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_069\Image_017.png', cX=1005, cY=1096, Frame=  1078
  63,   79, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_063\Image_079.png', cX=3776, cY=1301, Frame=  1079
  64,   65, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_064\Image_065.png', cX=3993, cY= 743, Frame=  1079
  65,   54, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_065\Image_054.png', cX=3492, cY= 664, Frame=  1079
  66,   41, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_066\Image_041.png', cX=3207, cY=1744, Frame=  1079
  67,   38, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_067\Image_038.png', cX=2441, cY=1005, Frame=  1079
  68,   25, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_068\Image_025.png', cX=1902, cY= 308, Frame=  1079
  69,   18, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_069\Image_018.png', cX=1048, cY=1098, Frame=  1079
  63,   80, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_063\Image_080.png', cX=3827, cY=1301, Frame=  1080
  65,   55, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_065\Image_055.png', cX=3549, cY= 661, Frame=  1080
  66,   42, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_066\Image_042.png', cX=3276, cY=1745, Frame=  1080
  67,   39, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_067\Image_039.png', cX=2498, cY=1003, Frame=  1080
  68,   26, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_068\Image_026.png', cX=1961, cY= 307, Frame=  1080
  69,   19, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_069\Image_019.png', cX=1091, cY=1098, Frame=  1080
  63,   81, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_063\Image_081.png', cX=3877, cY=1303, Frame=  1081
  65,   56, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_065\Image_056.png', cX=3607, cY= 658, Frame=  1081
  66,   43, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_066\Image_043.png', cX=3347, cY=1744, Frame=  1081
  67,   40, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_067\Image_040.png', cX=2553, cY=1001, Frame=  1081
  68,   27, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_068\Image_027.png', cX=2019, cY= 307, Frame=  1081
  69,   20, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_069\Image_020.png', cX=1135, cY=1096, Frame=  1081
  65,   57, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_065\Image_057.png', cX=3666, cY= 655, Frame=  1082
  66,   44, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_066\Image_044.png', cX=3417, cY=1746, Frame=  1082
  67,   41, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_067\Image_041.png', cX=2607, cY=1002, Frame=  1082
  68,   28, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_068\Image_028.png', cX=2078, cY= 307, Frame=  1082
  69,   21, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_069\Image_021.png', cX=1177, cY=1097, Frame=  1082
  70,    1, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_070\Image_001.png', cX= 212, cY= 824, Frame=  1082
  65,   58, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_065\Image_058.png', cX=3725, cY= 652, Frame=  1083
  66,   45, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_066\Image_045.png', cX=3488, cY=1747, Frame=  1083
  67,   42, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_067\Image_042.png', cX=2661, cY=1002, Frame=  1083
  68,   29, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_068\Image_029.png', cX=2137, cY= 307, Frame=  1083
  69,   22, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_069\Image_022.png', cX=1219, cY=1096, Frame=  1083
  70,    2, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_070\Image_002.png', cX= 273, cY= 823, Frame=  1083
  65,   59, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_065\Image_059.png', cX=3785, cY= 649, Frame=  1084
  66,   46, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_066\Image_046.png', cX=3558, cY=1747, Frame=  1084
  67,   43, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_067\Image_043.png', cX=2716, cY=1000, Frame=  1084
  68,   30, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_068\Image_030.png', cX=2195, cY= 307, Frame=  1084
  69,   23, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_069\Image_023.png', cX=1261, cY=1100, Frame=  1084
  70,    3, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_070\Image_003.png', cX= 332, cY= 822, Frame=  1084
  71,    1, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_071\Image_001.png', cX= 268, cY= 804, Frame=  1084
  65,   60, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_065\Image_060.png', cX=3845, cY= 647, Frame=  1085
  66,   47, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_066\Image_047.png', cX=3629, cY=1747, Frame=  1085
  67,   44, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_067\Image_044.png', cX=2771, cY= 999, Frame=  1085
  68,   31, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_068\Image_031.png', cX=2253, cY= 305, Frame=  1085
  69,   24, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_069\Image_024.png', cX=1305, cY=1098, Frame=  1085
  70,    4, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_070\Image_004.png', cX= 392, cY= 820, Frame=  1085
  71,    2, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_071\Image_002.png', cX= 333, cY= 803, Frame=  1085
  65,   61, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_065\Image_061.png', cX=3907, cY= 645, Frame=  1086
  66,   48, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_066\Image_048.png', cX=3700, cY=1747, Frame=  1086
  67,   45, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_067\Image_045.png', cX=2825, cY= 999, Frame=  1086
  68,   32, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_068\Image_032.png', cX=2312, cY= 304, Frame=  1086
  69,   25, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_069\Image_025.png', cX=1346, cY=1095, Frame=  1086
  70,    5, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_070\Image_005.png', cX= 452, cY= 819, Frame=  1086
  71,    3, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_071\Image_003.png', cX= 398, cY= 801, Frame=  1086
  65,   62, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_065\Image_062.png', cX=3969, cY= 643, Frame=  1087
  66,   49, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_066\Image_049.png', cX=3771, cY=1748, Frame=  1087
  67,   46, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_067\Image_046.png', cX=2879, cY= 999, Frame=  1087
  68,   33, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_068\Image_033.png', cX=2369, cY= 304, Frame=  1087
  69,   26, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_069\Image_026.png', cX=1388, cY=1094, Frame=  1087
  70,    6, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_070\Image_006.png', cX= 510, cY= 816, Frame=  1087
  71,    4, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_071\Image_004.png', cX= 463, cY= 799, Frame=  1087
  65,   63, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_065\Image_063.png', cX=4031, cY= 645, Frame=  1088
  66,   50, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_066\Image_050.png', cX=3843, cY=1747, Frame=  1088
  67,   47, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_067\Image_047.png', cX=2933, cY=1001, Frame=  1088
  68,   34, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_068\Image_034.png', cX=2427, cY= 303, Frame=  1088
